ID,Cell Name,Station ID,OBC Variant Number,Part Serial Number (SFC),Screw Material Number,PKP,AST11,Action (Task) Number,Program Number,Status,Date And Time,Last Step Number,Run Time,Step1 Number,Step1 Torque Low Value,Step1 Torque Target Value,Step1 Torque Measured Value,Step1 Torque Up Value,Step1 Angle Low Value,Step1 Angle Target Value,Step1 Angle Measured Value,Step1 Angle Up Value,Step2 Number,Step2 Torque Low Value,Step2 Torque Target Value,Step2 Torque Measured Value,Step2 Torque Up Value,Step2 Angle Low Value,Step2 Angle Target Value,Step2 Angle Measured Value,Step2 Angle Up Value,Step3 Number,Step3 Torque Low Value,Step3 Torque Target Value,Step3 Torque Measured Value,Step3 Torque Up Value,Step3 Angle Low Value,Step3 Angle Target Value,Step3 Angle Measured Value,Step3 Angle Up Value,Comment
148432,ST030,2,10352073,X0006RJI00014,10314078,1,1,6,5,0,2018-11-21 15:32:29,6,2.58,4,0.00,0.00,0.78,1.00,300,380,2100,450,6,0.05,0.00,1.51,1.50,1900,2100,10,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148431,ST030,2,10352073,X0006RJI00014,10314078,1,1,5,5,0,2018-11-21 15:32:23,6,2.54,4,0.00,0.00,0.86,1.00,300,380,2101,450,6,0.05,0.00,1.54,1.50,1900,2100,10,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148430,ST030,1,10352073,X0006RJI0005F,10314078,1,1,19,5,0,2018-11-21 15:32:23,17,3.28,13,0.95,1.00,0.48,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,10,60,17,0.95,1.00,1.00,1.10,1,0,10,100,OK
148429,ST030,2,10352073,X0006RJI00014,10314078,1,1,4,5,0,2018-11-21 15:32:17,6,2.56,4,0.00,0.00,0.50,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148428,ST030,1,10352073,X0006RJI0005F,10314078,1,1,15,5,0,2018-11-21 15:32:15,17,3.87,13,0.95,1.00,0.41,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,5,60,17,0.95,1.00,1.00,1.10,1,0,5,100,OK
148427,ST030,2,10352073,X0006RJI00014,10314078,1,1,3,5,0,2018-11-21 15:32:11,6,2.57,4,0.00,0.00,0.60,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148426,ST030,1,10352073,X0006RJI0005F,10314078,1,1,11,5,0,2018-11-21 15:32:07,17,3.64,13,0.95,1.00,0.32,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,6,60,17,0.95,1.00,1.00,1.10,1,0,6,100,OK
148425,ST030,2,10352073,X0006RJI00014,10314078,1,1,2,5,0,2018-11-21 15:32:04,6,2.42,4,0.00,0.00,0.47,1.00,300,380,2100,450,6,0.05,0.00,1.55,1.50,1900,2100,5,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148424,ST030,2,10352073,X0006RJI0000R,10314078,1,1,24,6,0,2018-11-21 15:31:46,6,2.17,4,0.00,0.00,0.30,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148423,ST030,2,10352073,X0006RJI0000R,10314078,1,1,23,6,0,2018-11-21 15:31:40,6,2.34,4,0.00,0.00,0.27,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148422,ST030,2,10352073,X0006RJI0000R,10314078,1,1,22,6,0,2018-11-21 15:31:35,6,2.16,4,0.00,0.00,0.39,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148421,ST030,2,10352073,X0006RJI0000R,10314078,1,1,21,6,0,2018-11-21 15:31:29,6,2.09,4,0.00,0.00,0.30,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148420,ST030,2,10352073,X0006RJI0000R,10314078,1,1,20,6,0,2018-11-21 15:31:24,6,2.06,4,0.00,0.00,0.27,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1400,1900,28,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148419,ST030,2,10352073,X0006RJI0000R,10314078,1,1,19,6,0,2018-11-21 15:31:18,6,2.21,4,0.00,0.00,0.30,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1400,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148418,ST030,2,10352073,X0006RJI0000R,10314078,1,1,18,6,0,2018-11-21 15:31:13,6,2.18,4,0.00,0.00,0.37,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148417,ST030,2,10352073,X0006RJI0000R,10314078,1,1,17,6,0,2018-11-21 15:31:07,6,2.06,4,0.00,0.00,0.31,1.00,300,380,1901,450,6,0.05,0.00,1.48,1.60,1400,1900,15,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148416,ST030,2,10352073,X0006RJI0000R,10314078,1,1,16,6,0,2018-11-21 15:31:02,6,2.18,4,0.00,0.00,0.37,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1400,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148415,ST030,2,10352073,X0006RJI0000R,10314078,1,1,15,6,0,2018-11-21 15:30:56,6,2.07,4,0.00,0.00,0.30,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148414,ST030,2,10352073,X0006RJI0000R,10314078,1,1,14,6,0,2018-11-21 15:30:51,6,2.16,4,0.00,0.00,0.38,1.00,300,380,1900,450,6,0.05,0.00,1.51,1.60,1400,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148413,ST030,1,10352073,X0006RJI00014,10314078,1,1,31,5,0,2018-11-21 15:30:49,17,3.42,13,0.95,1.00,0.39,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,5,60,17,0.95,1.00,1.00,1.10,1,0,5,100,OK
148412,ST030,2,10352073,X0006RJI0000R,10314078,1,1,13,6,0,2018-11-21 15:30:46,6,2.18,4,0.00,0.00,0.36,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148411,ST030,1,10352073,X0006RJI00014,10314078,1,1,27,5,0,2018-11-21 15:30:41,17,3.42,13,0.95,1.00,0.38,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,6,60,17,0.95,1.00,1.00,1.10,1,0,6,100,OK
148410,ST030,2,10352073,X0006RJI0000R,10314078,1,1,12,5,0,2018-11-21 15:30:40,6,2.43,4,0.00,0.00,0.72,1.00,300,380,2100,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148409,ST030,2,10352073,X0006RJI0000R,10314078,1,1,11,5,0,2018-11-21 15:30:34,6,2.30,4,0.00,0.00,0.70,1.00,300,380,2102,450,6,0.05,0.00,1.49,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148408,ST030,1,10352073,X0006RJI00014,10314078,1,1,23,5,0,2018-11-21 15:30:32,17,3.28,13,0.95,1.00,0.34,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,7,60,17,0.95,1.00,1.00,1.10,1,0,7,100,OK
148407,ST030,2,10352073,X0006RJI0000R,10314078,1,1,10,5,0,2018-11-21 15:30:28,6,2.36,4,0.00,0.00,0.54,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148406,ST030,2,10352073,X0006RJI0000R,10314078,1,1,9,5,0,2018-11-21 15:30:22,6,2.41,4,0.00,0.00,0.61,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148405,ST030,1,10352073,X0006RJI00014,10314078,1,1,19,5,0,2018-11-21 15:30:20,17,2.80,13,0.95,1.00,0.34,1.10,0,0,40,0,15,0.01,0.00,1.01,1.50,30,40,5,60,17,0.95,1.00,1.01,1.10,1,0,5,100,OK
148404,ST030,2,10352073,X0006RJI0000R,10314078,1,1,8,5,0,2018-11-21 15:30:17,6,2.19,4,0.00,0.00,0.89,1.00,300,380,2101,450,6,0.05,0.00,1.53,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148403,ST030,1,10352073,X0006RJI00014,10314078,1,1,15,5,0,2018-11-21 15:30:12,17,3.28,13,0.95,1.00,0.32,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,5,60,17,0.95,1.00,1.00,1.10,1,0,5,100,OK
148402,ST030,2,10352073,X0006RJI0000R,10314078,1,1,7,5,0,2018-11-21 15:30:11,6,2.19,4,0.00,0.00,0.75,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148401,ST030,2,10352073,X0006RJI0000R,10314078,1,1,6,5,0,2018-11-21 15:30:05,6,2.30,4,0.00,0.00,0.62,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148400,ST030,1,10352073,X0006RJI00014,10314078,1,1,11,5,0,2018-11-21 15:30:03,17,3.51,13,0.95,1.00,0.28,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,6,60,17,0.95,1.00,1.00,1.10,1,0,6,100,OK
148399,ST030,2,10352073,X0006RJI0000R,10314078,1,1,5,5,0,2018-11-21 15:29:59,6,2.56,4,0.00,0.00,0.84,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148398,ST030,2,10352073,X0006RJI0000R,10314078,1,1,4,5,0,2018-11-21 15:29:53,6,2.28,4,0.00,0.00,0.63,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,7,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148397,ST030,2,10352073,X0006RJI0000R,10314078,1,1,3,5,0,2018-11-21 15:29:47,6,2.47,4,0.00,0.00,0.70,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148396,ST030,2,10352073,X0006RJI0000R,10314078,1,1,2,5,0,2018-11-21 15:29:41,6,2.17,4,0.00,0.00,0.79,1.00,300,380,2101,450,6,0.05,0.00,1.52,1.50,1900,2100,7,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148395,ST030,2,10352073,X0006RJI0005E,10314078,1,1,24,6,0,2018-11-21 15:28:52,6,2.03,4,0.00,0.00,0.30,1.00,300,380,1900,450,6,0.05,0.00,1.52,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148394,ST030,2,10352073,X0006RJI0005E,10314078,1,1,23,6,0,2018-11-21 15:28:47,6,2.21,4,0.00,0.00,0.33,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1400,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148393,ST030,2,10352073,X0006RJI0005E,10314078,1,1,22,6,0,2018-11-21 15:28:41,6,2.17,4,0.00,0.00,0.36,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148392,ST030,2,10352073,X0006RJI0005E,10314078,1,1,21,6,0,2018-11-21 15:28:36,6,2.10,4,0.00,0.00,0.33,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1400,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148391,ST030,2,10352073,X0006RJI0005E,10314078,1,1,20,6,0,2018-11-21 15:28:30,6,2.07,4,0.00,0.00,0.34,1.00,300,380,1900,450,6,0.05,0.00,1.50,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148390,ST030,1,10352073,X0006RJI0000R,10314078,1,1,31,5,0,2018-11-21 15:28:28,17,3.39,13,0.95,1.00,0.50,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,4,60,17,0.95,1.00,1.00,1.10,1,0,4,100,OK
148389,ST030,2,10352073,X0006RJI0005E,10314078,1,1,19,6,0,2018-11-21 15:28:25,6,2.16,4,0.00,0.00,0.31,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1400,1900,25,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148388,ST030,2,10352073,X0006RJI0005E,10314078,1,1,18,6,0,2018-11-21 15:28:20,6,2.19,4,0.00,0.00,0.37,1.00,300,380,1900,450,6,0.05,0.00,1.51,1.60,1400,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148387,ST030,1,10352073,X0006RJI0000R,10314078,1,1,27,5,0,2018-11-21 15:28:16,17,3.42,13,0.95,1.00,0.36,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,7,60,17,0.95,1.00,1.00,1.10,1,0,7,100,OK
148386,ST030,2,10352073,X0006RJI0005E,10314078,1,1,17,6,0,2018-11-21 15:28:14,6,2.30,4,0.00,0.00,0.34,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148385,ST030,2,10352073,X0006RJI0005E,10314078,1,1,16,6,0,2018-11-21 15:28:08,6,2.64,4,0.00,0.00,0.27,1.00,300,380,1901,450,6,0.05,0.00,1.50,1.60,1400,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148384,ST030,1,10352073,X0006RJI0000R,10314078,1,1,23,5,0,2018-11-21 15:28:07,17,3.28,13,0.95,1.00,0.33,1.10,0,0,40,0,15,0.01,0.00,1.03,1.50,30,40,5,60,17,0.95,1.00,1.03,1.10,1,0,5,100,OK
148383,ST030,2,10352073,X0006RJI0005E,10314078,1,1,15,6,0,2018-11-21 15:28:02,6,2.21,4,0.00,0.00,0.33,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1400,1900,28,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148382,ST030,1,10352073,X0006RJI0000R,10314078,1,1,19,5,0,2018-11-21 15:27:59,17,2.92,13,0.95,1.00,0.35,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,4,60,17,0.95,1.00,1.00,1.10,1,0,4,100,OK
148381,ST030,2,10352073,X0006RJI0005E,10314078,1,1,14,6,0,2018-11-21 15:27:57,6,2.33,4,0.00,0.00,0.35,1.00,300,380,1902,450,6,0.05,0.00,1.51,1.60,1400,1900,25,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148380,ST030,2,10352073,X0006RJI0005E,10314078,1,1,13,6,0,2018-11-21 15:27:51,6,2.77,4,0.00,0.00,0.28,1.00,300,380,1902,450,6,0.05,0.00,1.49,1.60,1400,1900,25,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148379,ST030,1,10352073,X0006RJI0000R,10314078,1,1,15,5,0,2018-11-21 15:27:50,17,3.32,13,0.95,1.00,0.30,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,3,60,17,0.95,1.00,1.00,1.10,1,0,3,100,OK
148378,ST030,2,10352073,X0006RJI0005E,10314078,1,1,12,5,0,2018-11-21 15:27:45,6,2.58,4,0.00,0.00,0.63,1.00,300,380,2100,450,6,0.05,0.00,1.50,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148377,ST030,2,10352073,X0006RJI0005E,10314078,1,1,11,5,0,2018-11-21 15:27:39,6,2.42,4,0.00,0.00,0.61,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,5,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148376,ST030,2,10352073,X0006RJI0005E,10314078,1,1,10,5,0,2018-11-21 15:27:33,6,2.43,4,0.00,0.00,0.70,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148375,ST030,2,10352073,X0006RJI0005E,10314078,1,1,9,5,0,2018-11-21 15:27:27,6,2.53,4,0.00,0.00,0.59,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148374,ST030,1,10352073,X0006RJI0000R,10314078,1,1,15,15,0,2018-11-21 15:27:22,0,4.64,0,0.00,0.00,0.00,2.50,950,1000,0,1200,0,0.00,0.00,0.00,2.60,0,4000,0,65535,0,0.00,0.00,0.00,0.00,0,0,0,0,ReWork
148373,ST030,2,10352073,X0006RJI0005E,10314078,1,1,8,5,0,2018-11-21 15:27:21,6,2.28,4,0.00,0.00,0.70,1.00,300,380,2102,450,6,0.05,0.00,1.55,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148372,ST030,2,10352073,X0006RJI0005E,10314078,1,1,7,5,0,2018-11-21 15:27:15,6,2.45,4,0.00,0.00,0.63,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148371,ST030,1,10352073,X0006RJI0000R,10314078,1,1,15,5,5,2018-11-21 15:27:12,4,1.37,4,0.95,1.00,0.80,1.10,0,0,1920,0,0,0.01,0.00,0.00,1.50,30,40,0,60,0,0.95,1.00,0.00,1.10,1,0,0,100,TORQUE_HIGH
148370,ST030,2,10352073,X0006RJI0005E,10314078,1,1,6,5,0,2018-11-21 15:27:09,6,2.90,4,0.00,0.00,0.74,1.00,300,380,2101,450,6,0.05,0.00,1.52,1.50,1900,2100,14,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148369,ST030,1,10352073,X0006RJI0000R,10314078,1,1,11,5,0,2018-11-21 15:27:07,17,3.28,13,0.95,1.00,0.33,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,9,60,17,0.95,1.00,1.00,1.10,1,0,9,100,OK
148368,ST030,2,10352073,X0006RJI0005E,10314078,1,1,5,5,0,2018-11-21 15:27:03,6,2.55,4,0.00,0.00,0.71,1.00,300,380,2100,450,6,0.05,0.00,1.54,1.50,1900,2100,9,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148367,ST030,2,10352073,X0006RJI0005E,10314078,1,1,4,5,0,2018-11-21 15:26:56,6,2.40,4,0.00,0.00,0.53,1.00,300,380,2102,450,6,0.05,0.00,1.53,1.50,1900,2100,9,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148366,ST030,2,10352073,X0006RJI0005E,10314078,1,1,3,5,0,2018-11-21 15:26:50,6,3.02,4,0.00,0.00,0.58,1.00,300,380,2101,450,6,0.05,0.00,1.48,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148365,ST030,2,10352073,X0006RJI0005E,10314078,1,1,2,5,0,2018-11-21 15:26:43,6,2.40,4,0.00,0.00,0.55,1.00,300,380,2101,450,6,0.05,0.00,1.52,1.50,1900,2100,9,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148364,ST030,1,10352073,X0006RJI0005E,10314078,1,1,31,5,0,2018-11-21 15:25:32,17,3.46,13,0.95,1.00,0.34,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,7,60,17,0.95,1.00,1.00,1.10,1,0,7,100,OK
148363,ST030,2,10352073,X0006RJI0004S,10314078,1,1,24,6,0,2018-11-21 15:25:31,6,2.04,4,0.00,0.00,0.34,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1400,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148362,ST030,2,10352073,X0006RJI0004S,10314078,1,1,23,6,0,2018-11-21 15:25:25,6,2.19,4,0.00,0.00,0.29,1.00,300,380,1901,450,6,0.05,0.00,1.49,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148361,ST030,1,10352073,X0006RJI0005E,10314078,1,1,27,5,0,2018-11-21 15:25:24,17,3.45,13,0.95,1.00,0.29,1.10,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,4,60,17,0.95,1.00,1.02,1.10,1,0,4,100,OK
148360,ST030,2,10352073,X0006RJI0004S,10314078,1,1,22,6,0,2018-11-21 15:25:20,6,2.17,4,0.00,0.00,0.38,1.00,300,380,1901,450,6,0.05,0.00,1.48,1.60,1400,1900,19,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148359,ST030,1,10352073,X0006RJI0005E,10314078,1,1,23,5,0,2018-11-21 15:25:14,17,3.07,13,0.95,1.00,0.33,1.10,0,0,40,0,15,0.01,0.00,1.02,1.50,30,40,4,60,17,0.95,1.00,1.02,1.10,1,0,4,100,OK
148358,ST030,2,10352073,X0006RJI0004S,10314078,1,1,21,6,0,2018-11-21 15:25:14,6,2.19,4,0.00,0.00,0.36,1.00,300,380,1902,450,6,0.05,0.00,1.52,1.60,1400,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148357,ST030,2,10352073,X0006RJI0004S,10314078,1,1,20,6,0,2018-11-21 15:25:09,6,2.04,4,0.00,0.00,0.29,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148356,ST030,1,10352073,X0006RJI0005E,10314078,1,1,19,5,0,2018-11-21 15:25:05,17,3.20,13,0.95,1.00,0.30,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,7,60,17,0.95,1.00,1.00,1.10,1,0,7,100,OK
148355,ST030,2,10352073,X0006RJI0004S,10314078,1,1,19,6,0,2018-11-21 15:25:03,6,2.08,4,0.00,0.00,0.29,1.00,300,380,1900,450,6,0.05,0.00,1.48,1.60,1400,1900,21,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148354,ST030,2,10352073,X0006RJI0004S,10314078,1,1,18,6,0,2018-11-21 15:24:58,6,2.04,4,0.00,0.00,0.38,1.00,300,380,1902,450,6,0.05,0.00,1.48,1.60,1400,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148353,ST030,1,10352073,X0006RJI0005E,10314078,1,1,15,5,0,2018-11-21 15:24:57,17,3.03,13,0.95,1.00,0.37,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,1,60,17,0.95,1.00,1.00,1.10,1,0,1,100,OK
148352,ST030,2,10352073,X0006RJI0004S,10314078,1,1,17,6,0,2018-11-21 15:24:53,6,2.10,4,0.00,0.00,0.33,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,16,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148351,ST030,1,10352073,X0006RJI0005E,10314078,1,1,11,5,0,2018-11-21 15:24:49,17,3.53,13,0.95,1.00,0.30,1.10,0,0,40,0,15,0.01,0.00,1.00,1.50,30,40,9,60,17,0.95,1.00,1.00,1.10,1,0,9,100,OK
148350,ST030,2,10352073,X0006RJI0004S,10314078,1,1,16,6,0,2018-11-21 15:24:47,6,2.20,4,0.00,0.00,0.40,1.00,300,380,1902,450,6,0.05,0.00,1.51,1.60,1400,1900,24,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148349,ST030,2,10352073,X0006RJI0004S,10314078,1,1,15,6,0,2018-11-21 15:24:42,6,2.10,4,0.00,0.00,0.30,1.00,300,380,1900,450,6,0.05,0.00,1.49,1.60,1400,1900,20,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148348,ST030,2,10352073,X0006RJI0004S,10314078,1,1,14,6,0,2018-11-21 15:24:36,6,2.15,4,0.00,0.00,0.39,1.00,300,380,1902,450,6,0.05,0.00,1.50,1.60,1400,1900,22,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148347,ST030,2,10352073,X0006RJI0004S,10314078,1,1,13,6,0,2018-11-21 15:24:31,6,2.17,4,0.00,0.00,0.36,1.00,300,380,1902,450,6,0.05,0.00,1.51,1.60,1400,1900,17,2100,0,1.35,1.50,0.00,1.65,2,0,0,120,OK
148346,ST030,2,10352073,X0006RJI0004S,10314078,1,1,12,5,0,2018-11-21 15:24:25,6,2.28,4,0.00,0.00,0.72,1.00,300,380,2101,450,6,0.05,0.00,1.52,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148345,ST030,2,10352073,X0006RJI0004S,10314078,1,1,11,5,0,2018-11-21 15:24:19,6,2.42,4,0.00,0.00,0.54,1.00,300,380,2102,450,6,0.05,0.00,1.50,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148344,ST030,2,10352073,X0006RJI0004S,10314078,1,1,10,5,0,2018-11-21 15:24:13,6,2.29,4,0.00,0.00,0.73,1.00,300,380,2101,450,6,0.05,0.00,1.51,1.50,1900,2100,6,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148343,ST030,2,10352073,X0006RJI0004S,10314078,1,1,9,5,0,2018-11-21 15:24:08,6,2.36,4,0.00,0.00,0.61,1.00,300,380,2101,450,6,0.05,0.00,1.49,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148342,ST030,2,10352073,X0006RJI0004S,10314078,1,1,8,5,0,2018-11-21 15:24:02,6,2.24,4,0.00,0.00,0.71,1.00,300,380,2100,450,6,0.05,0.00,1.52,1.50,1900,2100,7,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148341,ST030,2,10352073,X0006RJI0004S,10314078,1,1,7,5,0,2018-11-21 15:23:56,6,2.17,4,0.00,0.00,0.70,1.00,300,380,2101,450,6,0.05,0.00,1.50,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148340,ST030,2,10352073,X0006RJI0004S,10314078,1,1,6,5,0,2018-11-21 15:23:51,6,2.78,4,0.00,0.00,0.61,1.00,300,380,2101,450,6,0.05,0.00,1.49,1.50,1900,2100,10,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148339,ST030,2,10352073,X0006RJI0004S,10314078,1,1,5,5,0,2018-11-21 15:23:44,6,2.30,4,0.00,0.00,0.79,1.00,300,380,2101,450,6,0.05,0.00,1.49,1.50,1900,2100,8,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
148338,ST030,2,10352073,X0006RJI0004S,10314078,1,1,4,5,4,2018-11-21 15:23:38,3,1.69,3,0.00,0.00,0.00,1.00,300,380,2102,450,0,0.05,0.00,0.00,1.50,1900,2100,0,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,TORQUE_LOW
148337,ST030,2,10352073,X0006RJI0004S,10314078,1,1,3,5,0,2018-11-21 15:23:33,6,2.72,4,0.00,0.00,0.83,1.00,300,380,2100,450,6,0.05,0.00,1.48,1.50,1900,2100,9,2300,0,1.35,1.50,0.00,1.65,2,0,0,400,OK
